"","STU_ID","X1PAR1EDU","X1PAR2EDU","X1MTHID","X2MTHID"
"11789",22624,2,2,0.6,-8
"11790",22625,2,3,0,0.7
"11791",22626,-8,-8,0.6,-8
"11792",22627,-8,-8,0.6,0.7
"11793",22628,2,2,-0.57,-0.42
"11794",22629,4,2,-0.57,-0.42
"11795",22630,1,1,-0.57,-0.42
"11796",22631,3,-7,-1.73,-8
"11797",22632,-8,-8,-1.13,-8
"11798",22633,3,3,1.76,1.82
"11799",22634,2,-7,-1.13,-0.42
"11800",22635,-8,-8,-0.57,-0.42
"11801",22636,3,2,0.6,0.7
"11802",22637,2,2,0.03,-8
"11803",22638,3,4,-0.57,0.12
"11804",22639,-8,-8,-8,0.7
"11805",22641,-8,-8,-0.57,-1.54
"11806",22642,-8,-8,0.6,-9
"11807",22643,-8,-8,-8,-0.37
"11808",22644,-8,-8,-8,-0.96
"11809",22645,2,4,-1.16,-1.54
"11810",22646,2,-7,0.03,-8
"11811",22647,3,5,0.6,-0.37
"11812",22649,2,2,-0.57,-1.54
"11813",22651,-8,-8,-8,0.12
"11814",22652,4,2,0.6,0.12
"11815",22653,2,1,0.03,1.24
"11816",22654,-8,-8,0.6,0.7
"11817",22655,1,1,-0.57,-0.42
"11818",22656,1,2,-0.57,-8
"11819",22657,7,5,1.19,1.28
"11820",22658,2,3,0.6,0.12
"11821",22659,-8,-8,0.03,-0.42
"11822",22660,-8,-8,0.03,0.16
"11823",22661,4,-7,0.03,-1.54
"11824",22662,3,2,0,1.28
"11825",22663,2,3,0.6,-8
"11826",22664,-8,-8,0.6,1.82
"11827",22665,1,-7,-1.73,1.82
"11828",22666,5,4,-0.57,0.7
"11829",22667,4,2,-1.73,-8
"11830",22668,1,1,-1.13,-0.42
"11831",22669,1,1,-0.57,-0.42
"11832",22670,5,3,-8,0.16
"11833",22671,2,2,1.16,1.28
"11834",22673,-8,-8,0.63,0.7
"11835",22674,-8,-8,-8,0.12
"11836",22675,5,7,-1.13,-1.54
"11837",22676,2,5,1.76,1.82
"11838",22677,4,2,-0.57,-8
"11839",22678,2,3,-0.57,-0.42
"11840",22679,2,2,-0.57,-1.54
"11841",22681,3,3,-0.57,-8
"11842",22682,-8,-8,-8,0.12
"11843",22683,4,2,1.76,0.7
"11844",22684,4,-7,1.16,1.82
"11845",22685,2,2,0.6,0.7
"11846",22686,4,4,0.6,0.7
"11847",22687,2,4,0.6,0.12
"11848",22688,2,4,-1.13,-0.96
"11849",22689,7,4,-0.57,-1.54
"11850",22690,1,1,-0.57,0.7
"11851",22691,2,2,1.16,0.16
"11852",22692,2,2,-0.57,1.82
"11853",22697,4,3,0.63,0.16
"11854",22698,2,-7,0.6,-8
"11855",22699,7,7,0.03,0.16
"11856",22700,-8,-8,1.76,0.7
"11857",22701,2,2,1.16,1.24
"11858",22702,5,2,1.19,0.7
"11859",22703,2,2,0.6,-8
"11860",22704,4,7,0.03,1.24
"11861",22705,3,-7,-1.73,-8
"11862",22706,5,-7,0.6,-0.42
"11863",22707,4,3,-0.57,-1.54
"11864",22708,2,2,-1.16,0.7
"11865",22709,7,5,1.76,0.7
"11866",22710,-8,-8,1.19,-8
"11867",22711,2,4,1.76,1.82
"11868",22712,1,2,-1.73,-9
"11869",22713,-8,-8,-1.73,-8
"11870",22714,2,2,0.03,1.24
"11871",22716,2,2,-0.57,-8
"11872",22718,-8,-8,1.19,0.16
"11873",22719,-8,-8,1.76,0.7
"11874",22720,4,2,0.6,-1.54
"11875",22721,-8,-8,-8,0.75
"11876",22722,5,4,0.03,-0.42
"11877",22723,1,1,0.6,-0.42
"11878",22724,-8,-8,0,-9
"11879",22725,-8,-8,-8,1.82
"11880",22726,2,2,-1.73,-1.54
"11881",22727,2,-7,0.03,-0.42
"11882",22728,4,4,-0.57,-0.42
"11883",22729,3,3,1.16,-9
"11884",22730,3,3,-0.57,-8
"11885",22731,7,4,-1.73,-0.42
"11886",22732,-8,-8,-0.57,-0.96
"11887",22733,4,2,1.16,0.7
"11888",22734,1,-7,-0.57,0.16
"11889",22736,-8,-8,-8,-1.54
"11890",22737,-8,-8,-1.73,-0.42
"11891",22738,4,2,0.6,-8
"11892",22739,3,2,0,-0.42
"11893",22740,4,4,0.6,-8
"11894",22742,2,2,-0.57,-0.96
"11895",22743,-8,-8,-1.73,-1.54
"11896",22744,2,3,1.76,0.7
"11897",22745,2,-7,-0.57,-0.42
"11898",22746,-8,-8,-8,0.16
"11899",22747,3,2,1.16,1.82
"11900",22748,-8,-8,-8,0.21
"11901",22750,4,-7,1.76,1.82
"11902",22751,4,3,-1.73,-8
"11903",22752,7,4,0.6,0.75
"11904",22753,-8,-8,0.6,0.7
"11905",22754,2,2,-1.13,-1.54
"11906",22755,2,2,-1.73,-1.54
"11907",22756,3,3,0.6,-0.42
"11908",22757,2,2,0.6,0.7
"11909",22758,-8,-8,1.76,0.12
"11910",22759,4,3,1.76,1.24
"11911",22760,-8,-8,-1.13,-1.54
"11912",22761,2,3,-9,-0.42
"11913",22762,7,3,-1.73,-1
"11914",22763,4,4,-1.13,-0.42
"11915",22764,2,-7,0.6,0.16
"11916",22765,3,4,0.6,1.82
"11917",22766,-8,-8,-8,0.7
"11918",22767,2,-7,0.6,-8
"11919",22768,-8,-8,1.16,0.7
"11920",22769,2,2,1.19,-8
"11921",22770,5,2,-0.53,-0.37
"11922",22771,-8,-8,-1.73,-8
"11923",22772,2,2,-0.53,-1.54
"11924",22773,4,4,0.6,0.16
"11925",22774,-8,-8,-0.57,-0.96
"11926",22775,4,2,1.16,-1.54
"11927",22776,4,3,0,-0.46
"11928",22777,2,3,-0.57,-1.54
"11929",22778,2,3,0,-0.42
"11930",22779,5,2,1.16,-8
"11931",22780,-8,-8,0.6,0.7
"11932",22781,5,4,1.76,1.24
"11933",22782,2,2,-1.73,-0.42
"11934",22783,3,4,0.6,0.12
"11935",22784,4,3,0,-8
"11936",22785,4,7,-0.53,-0.96
"11937",22786,7,5,1.76,1.82
"11938",22787,3,2,1.16,1.24
"11939",22788,3,2,-0.57,-0.42
"11940",22789,2,2,1.76,0.7
"11941",22790,-8,-8,1.76,-0.42
"11942",22791,2,1,0.03,0.7
"11943",22792,2,2,-0.57,-1.54
"11944",22793,4,7,0.03,0.75
"11945",22794,2,3,0.6,-8
"11946",22795,4,5,1.76,1.28
"11947",22796,5,7,-0.57,-0.42
"11948",22797,1,1,-0.57,-1.54
"11949",22798,2,2,0.6,1.24
"11950",22799,5,3,0.6,1.82
"11951",22800,2,3,-0.57,0.7
"11952",22801,2,2,0.6,1.82
"11953",22802,1,-7,0.03,0.16
"11954",22803,-8,-8,0.6,0.16
"11955",22804,2,2,-1.13,-1.54
"11956",22805,2,2,-1.73,-0.42
"11957",22806,1,-7,-0.57,-1.54
"11958",22807,-8,-8,0.6,1.24
"11959",22808,2,-7,-0.57,-1.54
"11960",22809,-8,-8,-8,-8
"11961",22810,-8,-8,0.6,0.12
"11962",22811,2,-7,0,-8
"11963",22812,-8,-8,0.6,0.7
"11964",22813,1,-7,1.16,-0.42
"11965",22814,-8,-8,1.76,-8
"11966",22815,-8,-8,-9,0.16
"11967",22816,-8,-8,-0.53,-8
"11968",22817,2,2,0.6,-0.96
"11969",22818,-8,-8,-1.73,-1.54
"11970",22819,4,2,-1.73,0.12
"11971",22820,2,2,-0.57,0.12
"11972",22821,1,1,0.6,0.7
"11973",22823,-8,-8,-8,-1.54
"11974",22824,-8,-8,0.03,-8
"11975",22825,2,2,-0.57,1.28
"11976",22827,2,-7,0,-0.96
"11977",22828,7,7,-1.73,-1.54
"11978",22829,-8,-8,-0.57,-0.42
"11979",22830,4,4,0.03,0.7
"11980",22831,2,1,-1.13,0.12
"11981",22832,-8,-8,-0.57,0.7
"11982",22833,2,-7,0,0.7
"11983",22834,2,-7,-0.57,-0.42
"11984",22835,2,4,0.6,-8
"11985",22836,4,4,0.03,0.12
"11986",22837,2,-7,-0.53,-8
"11987",22838,2,-7,-1.16,1.82
"11988",22839,4,5,1.76,1.82
"11989",22840,-8,-8,0.6,0.7
"11990",22841,2,2,0.6,-8
"11991",22842,2,3,-1.73,-1.54
"11992",22843,2,2,-1.13,0.7
"11993",22844,-8,-8,0,0.7
"11994",22845,-8,-8,-8,-1.54
"11995",22846,-8,-8,-1.13,0.16
"11996",22847,2,2,-1.73,-1.54
"11997",22848,2,2,1.76,1.82
"11998",22849,-8,-8,0.6,0.12
"11999",22851,2,2,0.6,0.7
"12000",22852,-8,-8,-8,-1.54
"12001",22853,2,2,-0.57,-1.54
"12002",22854,2,4,-1.73,-1.54
"12003",22855,-8,-8,1.16,1.82
"12004",22856,4,5,-0.57,0.12
"12005",22857,7,2,-1.16,-1.54
"12006",22858,4,4,0,-8
"12007",22859,-8,-8,-8,1.28
"12008",22860,2,2,0.6,-0.42
"12009",22861,4,4,0.03,-1.54
"12010",22862,5,5,0.6,0.7
"12011",22863,4,5,0.6,0.12
"12012",22864,3,7,0.6,-0.42
"12013",22865,-8,-8,1.76,-0.42
"12014",22866,-8,-8,-9,0.7
"12015",22867,3,2,0,0.16
"12016",22868,2,2,1.76,0.7
"12017",22869,3,3,0.6,0.16
"12018",22871,4,2,1.76,1.82
"12019",22872,2,2,-1.73,-0.42
"12020",22873,4,2,-8,-0.42
"12021",22874,2,4,0.6,0.16
"12022",22875,-8,-8,-0.57,-8
"12023",22876,-8,-8,-8,1.82
"12024",22877,2,-7,-1.73,0.7
"12025",22878,4,-7,0.6,1.24
"12026",22879,-8,-8,1.76,0.7
"12027",22880,2,2,-0.57,-9
"12028",22881,1,1,-9,-8
"12029",22882,5,3,-0.57,-1
"12030",22883,5,4,-0.57,-1.54
"12031",22884,2,2,0.6,-1.54
"12032",22885,-8,-8,-1.16,-9
"12033",22886,2,2,-1.13,-1.54
"12034",22887,-8,-8,-8,-8
"12035",22888,3,2,1.76,0.66
"12036",22889,5,3,0.6,-0.42
"12037",22890,5,-7,-1.73,-0.42
"12038",22891,-8,-8,-0.57,0.12
"12039",22892,3,2,-1.13,0.12
"12040",22893,-8,-8,-1.73,-0.42
"12041",22894,4,-7,0.6,0.7
"12042",22895,3,4,-0.57,-1.54
"12043",22896,-8,-8,-8,0.7
"12044",22898,2,2,0,1.82
"12045",22900,-8,-8,-0.57,-8
"12046",22901,-8,-8,0.03,-1.54
"12047",22902,-8,-8,1.19,-8
"12048",22903,7,7,1.16,1.24
"12049",22904,2,2,0.03,-0.37
"12050",22905,2,2,-1.73,-1.54
"12051",22906,-8,-8,-0.57,-0.96
"12052",22907,4,4,0.6,1.24
"12053",22908,-8,-8,-0.57,-8
"12054",22909,-8,-8,0.6,1.24
"12055",22910,-8,-8,1.16,0.66
"12056",22911,-8,-8,-8,-1.54
"12057",22912,2,-7,0.6,-1.54
"12058",22913,-8,-8,-0.57,-1.54
"12059",22914,4,-7,-1.73,-1.54
"12060",22915,2,2,0.6,-1
"12061",22917,3,2,-9,0.16
"12062",22918,2,-7,-0.57,-8
"12063",22919,2,2,-0.57,1.82
"12064",22920,4,7,0.03,-0.42
"12065",22921,-8,-8,-8,-1.54
"12066",22922,2,2,-0.57,0.7
"12067",22923,-8,-8,-9,-8
"12068",22924,-8,-8,0.03,0.16
"12069",22925,-8,-8,-8,1.28
"12070",22926,2,2,0.6,1.82
"12071",22928,4,4,1.16,0.7
"12072",22929,2,2,1.76,-0.42
"12073",22930,4,-7,0.6,1.24
"12074",22931,3,-7,-1.16,-1
"12075",22932,2,-7,1.76,1.82
"12076",22933,3,3,0.03,-0.42
"12077",22934,2,4,0.6,0.16
"12078",22935,4,4,-0.57,0.16
"12079",22936,1,-7,0,0.7
"12080",22937,2,1,1.19,-0.37
"12081",22938,2,2,1.16,0.7
"12082",22939,-8,-8,-8,-0.42
"12083",22940,2,-7,1.19,0.7
"12084",22941,1,1,0.6,0.12
"12085",22942,-8,-8,-8,1.24
"12086",22943,2,-7,-1.73,-1.54
"12087",22944,-8,-8,0.6,1.24
"12088",22945,7,5,1.16,0.12
"12089",22946,-8,-8,0.03,-8
"12090",22947,2,5,0.03,0.7
"12091",22948,-8,-8,-1.73,-0.42
"12092",22949,-8,-8,0.6,1.82
"12093",22950,7,3,-0.57,-0.42
"12094",22951,-8,-8,0.03,-8
"12095",22952,-8,-8,-1.73,-1.54
"12096",22953,2,2,0,0.12
"12097",22954,2,2,-0.57,-0.42
"12098",22955,2,2,0.6,-1.54
"12099",22956,4,7,0.56,0.12
"12100",22957,5,-7,-0.57,-8
"12101",22958,2,2,-0.57,-8
"12102",22959,3,-7,-0.57,-0.42
"12103",22960,4,2,-1.73,-1.54
"12104",22961,2,2,0.6,-1.54
"12105",22964,-8,-8,-0.57,0.7
"12106",22965,-8,-8,-8,-1.54
"12107",22966,4,2,0,-0.42
"12108",22967,2,1,1.76,1.24
"12109",22968,-8,-8,-8,-1.54
"12110",22969,-8,-8,-0.57,-0.42
"12111",22970,-8,-8,-9,1.24
"12112",22971,5,-7,-9,-1.54
"12113",22972,-8,-8,0,-0.96
"12114",22973,4,5,0.6,0.12
"12115",22974,3,4,0.6,1.28
"12116",22975,5,3,0.6,1.82
"12117",22976,2,2,-1.73,-1
"12118",22977,2,2,-0.57,0.7
"12119",22978,-8,-8,-1.73,-8
"12120",22979,2,1,-0.57,-0.42
"12121",22980,2,2,-1.73,-0.42
"12122",22981,-8,-8,-8,1.82
"12123",22982,2,-7,-1.73,-8
"12124",22983,2,-7,0,-9
"12125",22984,5,-7,0.6,0.7
"12126",22985,1,2,-0.57,-1.54
"12127",22986,1,2,-1.13,0.12
"12128",22987,4,2,0.6,1.24
"12129",22988,2,2,1.16,-0.42
"12130",22989,5,4,0,1.24
"12131",22990,2,2,0.6,-9
"12132",22991,2,2,1.16,1.82
"12133",22992,3,2,-0.57,-1.54
"12134",22993,2,-7,-0.57,-0.42
"12135",22994,5,2,-1.73,0.7
"12136",22995,5,2,0.6,-0.42
"12137",22996,2,1,-8,-0.96
"12138",22997,2,2,0.03,0.16
"12139",22998,2,-7,0,1.24
"12140",22999,4,7,0.06,0.7
"12141",23000,3,-7,-0.57,-0.42
"12142",23001,2,5,-0.57,-0.42
"12143",23002,3,7,0.6,1.82
"12144",23003,1,1,0.03,0.7
"12145",23004,3,3,1.76,0.7
"12146",23005,3,3,0.03,-1.54
"12147",23006,2,3,-1.16,-0.42
"12148",23007,5,4,-0.57,0.16
"12149",23008,-8,-8,-8,0.12
"12150",23009,2,2,1.76,-9
"12151",23010,-8,-8,-8,-9
"12152",23011,4,-7,1.76,0.7
"12153",23012,1,1,-0.57,0.12
"12154",23013,-8,-8,0.6,-8
"12155",23015,3,-7,-0.57,-0.42
"12156",23016,-8,-8,-0.57,1.24
"12157",23018,-8,-8,0.03,0.16
"12158",23019,4,2,0.6,0.7
"12159",23020,4,7,0.6,1.82
"12160",23021,3,2,0.6,-0.96
"12161",23023,5,5,0.03,0.16
"12162",23024,-8,-8,0.6,0.7
"12163",23025,2,-7,1.19,0.7
"12164",23026,4,2,-8,-0.42
"12165",23027,2,2,1.16,1.82
"12166",23028,1,1,0.6,0.7
"12167",23029,1,1,1.76,0.12
"12168",23030,-8,-8,-1.73,-1.54
"12169",23031,1,-7,1.76,1.82
"12170",23032,-8,-8,-1.73,-8
"12171",23033,-8,-8,-0.53,-1.54
"12172",23035,-8,-8,0.6,1.82
"12173",23036,2,3,-1.73,-1.54
"12174",23037,2,2,1.76,-0.42
"12175",23038,2,2,-0.57,0.16
"12176",23039,2,2,1.76,-8
"12177",23040,2,1,-1.13,-0.96
"12178",23041,4,7,0.03,-0.96
"12179",23042,2,2,-1.73,-1.54
"12180",23043,2,-7,-0.57,-1
"12181",23044,-8,-8,0,-8
"12182",23045,-8,-8,-8,0.12
"12183",23046,1,-7,-0.57,0.12
"12184",23047,1,2,0.6,0.7
"12185",23048,3,-7,1.16,-1.54
"12186",23049,2,4,0.6,0.12
"12187",23050,3,-7,0,1.28
"12188",23051,-8,-8,1.16,-8
"12189",23052,5,4,0.6,1.82
"12190",23053,4,-7,0.6,0.7
"12191",23054,5,2,0.03,0.12
"12192",23055,4,4,1.19,0.7
"12193",23056,2,2,-1.73,-0.42
"12194",23057,-8,-8,0.6,-8
"12195",23058,2,2,1.76,0.7
"12196",23059,1,2,1.16,-8
"12197",23060,5,4,1.16,0.7
"12198",23062,3,-7,0.6,0.7
"12199",23063,1,1,0.6,1.24
"12200",23064,-8,-8,-8,0.7
"12201",23066,-8,-8,-8,0.12
"12202",23067,2,-7,-1.73,-1.54
"12203",23068,4,2,-1.73,-9
"12204",23069,4,3,1.19,0.7
"12205",23070,4,2,1.76,1.82
"12206",23071,5,4,0.6,0.7
"12207",23072,-8,-8,-8,-1.54
"12208",23073,1,-7,-0.57,-0.42
"12209",23074,-8,-8,-0.57,-0.96
"12210",23075,2,2,-1.73,-0.42
"12211",23076,2,-7,-8,-1.54
"12212",23077,-8,-8,-0.57,-8
"12213",23078,-8,-8,-1.73,-8
"12214",23079,1,2,0.6,0.7
"12215",23080,4,5,0.6,1.82
"12216",23081,-8,-8,-9,0.7
"12217",23082,2,2,-0.57,-8
"12218",23083,5,4,0.6,-8
"12219",23084,3,2,0.03,0.16
"12220",23085,3,-7,-0.57,-1.54
"12221",23086,4,3,-0.57,-0.42
"12222",23087,3,1,1.76,1.28
"12223",23088,4,7,-1.16,-0.42
"12224",23089,1,-7,-0.57,-8
"12225",23090,2,2,0,0.12
"12226",23091,-8,-8,-8,-0.37
"12227",23092,3,3,-1.73,-0.42
"12228",23093,2,-7,0.6,1.24
"12229",23094,7,4,1.76,0.7
"12230",23095,-8,-8,0.6,0.7
"12231",23096,1,1,0.6,1.28
"12232",23097,2,-7,-0.57,-0.42
"12233",23098,-8,-8,-0.57,-8
"12234",23099,-8,-8,-0.57,0.12
"12235",23100,-8,-8,0.03,-1.54
"12236",23101,2,2,-1.13,-1.54
"12237",23102,-8,-8,-8,0.7
"12238",23103,2,5,-1.16,-1.54
"12239",23104,-8,-8,1.19,1.28
"12240",23105,2,-7,-0.57,-0.42
"12241",23106,-8,-8,0,-8
"12242",23107,5,2,1.19,1.82
"12243",23108,5,4,1.76,1.82
"12244",23109,2,2,0.6,0.12
"12245",23110,4,-7,1.76,0.7
"12246",23111,-8,-8,-0.57,-0.42
"12247",23113,7,4,0.6,0.7
"12248",23114,-8,-8,0.6,0.7
"12249",23115,-8,-8,0.6,-1.54
"12250",23116,3,-7,-0.53,1.82
"12251",23117,2,2,0.6,0.7
"12252",23118,2,2,0.6,-0.42
"12253",23119,2,2,-1.73,-0.42
"12254",23120,5,7,-0.57,0.12
"12255",23121,4,4,0.6,-0.42
"12256",23122,-8,-8,-0.57,-1.54
"12257",23123,2,-7,-0.57,-8
"12258",23124,-8,-8,0.03,-8
"12259",23125,2,3,0.6,0.12
"12260",23126,2,3,0.6,1.82
"12261",23127,-8,-8,0.6,-8
"12262",23128,2,4,1.19,1.28
"12263",23129,2,3,0.6,0.7
"12264",23130,2,2,0.03,-0.37
"12265",23131,-8,-8,-8,-1.54
"12266",23132,2,2,0.6,0.12
"12267",23133,2,-7,-0.57,-1.54
"12268",23134,2,-7,1.16,-8
"12269",23135,3,2,0.6,0.12
"12270",23137,2,-7,-1.73,0.12
"12271",23139,-8,-8,1.76,-8
"12272",23140,2,-7,0,0.12
"12273",23141,4,3,0.03,0.7
"12274",23142,4,4,1.16,0.7
"12275",23143,3,4,-0.57,-0.96
"12276",23144,1,1,0.6,0.7
"12277",23145,-8,-8,-0.57,-8
"12278",23146,-8,-8,0.6,0.12
"12279",23147,5,-7,-0.57,-1.54
"12280",23148,5,5,1.76,1.82
"12281",23149,3,7,1.76,1.82
"12282",23151,-8,-8,-8,0.12
"12283",23152,3,5,0.6,-0.42
"12284",23153,5,2,0,-0.96
"12285",23154,4,2,0,-0.42
"12286",23155,4,1,-8,0.16
"12287",23156,4,-7,1.76,0.7
"12288",23157,3,-7,1.76,-0.96
"12289",23158,1,-7,-8,0.16
"12290",23159,5,3,-1.73,-0.37
"12291",23161,2,1,0.6,0.7
"12292",23162,5,4,0.6,-9
"12293",23163,-8,-8,-1.73,-8
"12294",23164,3,1,1.16,0.7
"12295",23165,2,1,-0.57,-1.54
"12296",23167,3,-7,-1.16,0.7
"12297",23168,-8,-8,-1.16,-9
"12298",23170,-8,-8,-0.57,-8
"12299",23171,2,-7,0.03,0.7
"12300",23172,-8,-8,0,-0.42
"12301",23173,2,-7,1.76,1.24
"12302",23174,-8,-8,-0.57,-8
"12303",23175,7,3,-1.73,-1.54
"12304",23176,-8,-8,-0.57,-0.42
"12305",23177,-8,-8,-1.73,-8
"12306",23178,2,2,-1.73,-8
"12307",23179,1,2,0.6,0.16
"12308",23180,2,2,1.16,1.82
"12309",23181,3,2,-9,0.12
"12310",23182,4,4,1.16,0.7
"12311",23183,4,4,0.6,-0.96
"12312",23184,4,3,0,0.66
"12313",23185,5,4,0.03,0.16
"12314",23186,2,2,0.03,0.7
"12315",23187,2,2,-0.57,-0.42
"12316",23188,1,1,-1.16,-0.37
"12317",23189,-8,-8,-8,-9
"12318",23190,-8,-8,0.6,0.7
"12319",23191,2,-7,0.6,1.24
"12320",23192,-8,-8,0.63,-9
"12321",23193,-8,-8,-1.73,-0.42
"12322",23194,5,4,0.6,-0.42
"12323",23195,5,7,0.63,-0.96
"12324",23196,2,5,1.76,1.82
"12325",23197,2,2,0.6,1.28
"12326",23198,4,4,0,-0.46
"12327",23199,5,2,1.76,0.16
"12328",23200,2,2,-0.57,-8
"12329",23201,2,1,1.16,0.7
"12330",23202,2,2,-1.73,-8
"12331",23203,-8,-8,-1.73,-1.54
"12332",23204,-8,-8,0.6,0.16
"12333",23205,2,-7,1.16,1.82
"12334",23206,2,-7,0.6,1.82
"12335",23208,2,2,1.76,1.24
"12336",23209,3,2,0.03,-0.42
"12337",23210,3,4,-0.57,-0.42
"12338",23211,-8,-8,-1.73,-1.54
"12339",23212,2,-7,1.16,0.7
"12340",23213,2,2,-1.73,-1.54
"12341",23214,3,-7,-1.73,0.16
"12342",23215,5,2,-0.53,0.7
"12343",23216,1,2,-1.13,0.75
"12344",23217,-8,-8,-0.57,0.7
"12345",23218,2,1,-0.57,-0.42
"12346",23219,-8,-8,0,0.12
"12347",23220,5,-7,0.03,0.12
"12348",23221,2,-7,0,-0.42
"12349",23222,2,2,-0.57,0.7
"12350",23224,1,2,1.16,1.82
"12351",23225,-8,-8,0.6,0.7
"12352",23226,-8,-8,-8,1.24
"12353",23227,2,1,1.76,0.7
"12354",23228,-8,-8,-0.57,-0.96
"12355",23229,-8,-8,0.6,0.12
"12356",23230,2,2,-0.57,-0.42
"12357",23231,4,3,0.6,0.7
"12358",23232,-8,-8,0.6,-0.42
"12359",23233,1,2,-0.57,-0.42
"12360",23234,2,1,0,-0.42
"12361",23235,3,2,0.6,0.16
"12362",23236,2,2,0.6,1.24
"12363",23238,5,5,0.03,0.7
"12364",23239,-8,-8,0,0.7
"12365",23240,4,2,-9,0.16
"12366",23241,-8,-8,-0.57,-8
"12367",23242,-8,-8,1.19,0.7
"12368",23243,-8,-8,-8,1.82
"12369",23244,-8,-8,-8,-0.42
"12370",23245,-8,-8,0.6,0.16
"12371",23246,4,3,1.76,1.82
"12372",23247,2,1,1.76,1.28
"12373",23248,-8,-8,-8,-0.42
"12374",23249,2,4,1.16,0.7
"12375",23250,3,3,0,0.7
"12376",23251,-8,-8,0.6,1.82
"12377",23252,3,2,-0.53,-1.54
"12378",23253,4,-7,1.76,0.7
"12379",23254,-8,-8,-1.73,-0.96
"12380",23255,2,2,0,-0.42
"12381",23256,2,-7,0.6,0.16
"12382",23257,3,2,1.16,1.82
"12383",23258,-8,-8,-1.16,-1.54
"12384",23259,2,2,-0.57,-8
"12385",23260,-8,-8,-8,-1
"12386",23261,2,2,-0.57,-1.54
"12387",23262,-8,-8,-0.57,-0.42
"12388",23264,2,2,-0.57,-0.42
"12389",23265,3,2,-0.57,0.7
"12390",23266,5,3,1.16,0.7
"12391",23267,2,4,1.16,1.82
"12392",23268,2,2,0.6,0.7
"12393",23270,4,4,0.6,1.28
"12394",23271,4,3,1.76,0.7
"12395",23272,4,7,-0.57,-1
"12396",23273,1,1,0.6,0.16
"12397",23274,-8,-8,-1.73,-8
"12398",23275,-8,-8,0,-8
"12399",23276,-8,-8,0.6,-0.96
"12400",23277,3,3,1.16,0.7
"12401",23278,-8,-8,0.6,-0.42
"12402",23279,2,1,0.6,-0.42
"12403",23280,-8,-8,0.6,0.16
"12404",23281,2,-7,0.6,1.82
"12405",23282,4,4,0.6,-0.42
"12406",23283,4,2,1.16,0.12
"12407",23284,2,-7,0.6,1.28
"12408",23285,-8,-8,-8,-1.54
"12409",23286,3,1,-1.73,-1.54
"12410",23287,2,2,0.6,0.12
"12411",23288,5,2,0.6,-8
"12412",23289,2,2,1.16,1.28
"12413",23290,4,-7,-1.73,-1.54
"12414",23291,-8,-8,-1.13,-8
"12415",23292,3,2,0.6,0.16
"12416",23293,3,3,-1.73,-0.42
"12417",23294,3,2,-0.6,-0.42
"12418",23295,2,2,-0.57,-8
"12419",23296,2,5,1.16,1.24
"12420",23297,2,2,1.19,0.7
"12421",23298,3,5,0.6,0.12
"12422",23299,-8,-8,-9,0.16
"12423",23300,2,-7,-1.13,-9
"12424",23301,1,-7,-0.57,-8
"12425",23302,-8,-8,1.16,0.66
"12426",23303,2,2,-0.57,0.16
"12427",23305,4,5,0.6,-9
"12428",23306,3,3,1.76,1.82
"12429",23307,2,-7,1.16,-0.42
"12430",23308,-8,-8,0.6,-0.42
"12431",23309,1,1,0.6,-8
"12432",23310,2,4,0,0.7
"12433",23312,1,-7,0.6,0.7
"12434",23313,2,-7,-1.73,-0.42
"12435",23314,-8,-8,-1.73,-1.54
"12436",23315,-8,-8,-8,-1.54
"12437",23316,4,2,0.6,0.7
"12438",23317,-8,-8,-0.57,-8
"12439",23318,5,5,-0.57,-0.96
"12440",23319,-8,-8,0.03,-0.96
"12441",23320,-8,-8,-8,-0.42
"12442",23321,3,3,1.76,0.7
"12443",23322,-8,-8,0.03,-8
"12444",23323,-8,-8,-1.73,-8
"12445",23324,-8,-8,0.6,0.16
"12446",23325,-8,-8,0,0.7
"12447",23326,4,7,1.76,-8
"12448",23327,-8,-8,-0.57,0.12
"12449",23329,3,2,0.6,-0.42
"12450",23330,2,2,1.76,-8
"12451",23331,2,-7,-0.57,1.82
"12452",23332,2,4,-0.57,0.16
"12453",23333,1,1,1.16,-8
"12454",23334,2,-7,0.03,0.16
"12455",23335,5,3,0.6,1.28
"12456",23336,2,2,-1.73,-0.42
"12457",23337,2,2,-1.73,-1.54
"12458",23338,4,-7,0.6,1.28
"12459",23339,-8,-8,-1.73,-8
"12460",23340,4,3,1.76,-0.42
"12461",23341,1,1,-1.73,0.16
"12462",23342,2,2,0.6,1.82
"12463",23343,2,2,0,-8
"12464",23344,3,2,-0.57,-1.54
"12465",23345,1,1,-0.57,0.7
"12466",23346,1,-7,-1.73,-1.54
"12467",23347,1,-7,1.76,0.16
"12468",23348,-8,-8,-8,-1
"12469",23349,2,2,1.76,1.82
"12470",23350,4,3,1.16,0.16
"12471",23351,3,1,-1.16,-1.54
"12472",23352,2,2,-0.57,0.16
"12473",23353,-8,-8,1.76,-8
"12474",23354,-8,-8,0.6,1.24
"12475",23355,5,4,-0.57,-1.54
"12476",23357,-8,-8,0.6,-8
"12477",23358,4,-7,-0.57,-0.42
"12478",23360,-8,-8,-8,-8
"12479",23361,-8,-8,0.6,0.7
"12480",23362,4,2,0.03,-0.42
"12481",23363,2,2,0,-0.42
"12482",23364,-8,-8,-8,-8
"12483",23365,2,2,-0.57,0.16
"12484",23366,4,2,-1.73,-1.54
"12485",23367,3,2,0.6,0.7
